原始指標名稱,映射後指標名稱,相似度,片段內容
S-2-2_31,Q31,0.8515701265101685,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
10氣候相關風險說明
實體風險
發生時間 / 風險事件描述 財務衝擊 / 因應策略
短期
立即性風險：
因氣候變遷導致極端氣候事件遽增，恐對上游供應商、公司營運據點以及投融資標的據
點帶來災害衝擊，造成房舍、設備、營運資產及擔保品損害，甚至導致營運中斷。營收獲利減少 / 營運成本增加 / 資產價值降低
針對極端氣候事件導致設備受損，部份設備改轉租賃模式以轉嫁財損風險。"
S-2-2_31,Q31,0.8514592486884485,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
062-2相關辦法運作情形
新光金控已將氣候風險管理與執行方針納入「永續金融政策」及「風險管理政策」，持續精進金融業各項風險管理面向與氣候變遷風險相互之影響，更新修訂集
團永續金融政策及各項風險管理辦法，並訂定權責單位、風險辨識、風險衡量及監督控管機制，以強化氣候相關風險管理。
對於高碳排之產業，如煤炭及非典型石油與天然氣等，應審慎檢視交易對手因氣候變遷所產生負
面影響，針對上述產業經檢視凡列入排除名單者，於未進行任何改善前，皆不得再新增交易往來，並確立2045年零煤投融資目標。"
S-2-2_31,Q31,0.8494808274260787,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
26
營運據點因應措施以2022年底本公司全台45個營運據點做為實體風險情境分析評估範圍，結果顯
示共2處營運據點位處淹水高風險處，惟前述2處營運據點皆位於防洪設施較為完善都會區(台北市及新北市)且非公司資產，其中1處位於較高樓層，因此對公司財務影響較小並未對本公司造成顯著影響。元富證券營運據點災害潛勢分析
40.00 % 18 1
28.89 % 13 2
15.56 % 7 3
11.11 % 5 4
4.44 % 2 5"
S-2-2_31,Q31,0.8485534447545771,"經問卷調查結果分析得出集團十二項氣候風險議題（四項實體風險與八項轉型風險)及四項氣候機會議題，並根據風險議題依序進行商業活動連結，依「發生可能性」與「影響程度」進行量化並排序，針對重大項目分析各氣候風險因子對集團各類業務之影響層面與衝擊程度，相關質量化說明如下：短期
2023-2025中期
2025-2028長期
2028-2031
 低 高高
影響程度發
生可能性21
3
64
57
98
10
11
12
1全球暖化影響，使我國用電需求迅速增
加，造成無預警斷電
2若未採取積極永續作為，恐使新光集團
喪失投資人青睞
3因應政策加嚴或全球零碳排趨勢，高碳
排放產業投資效益受影響"
S-2-2_31,Q31,0.8431200046745365,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
27以2022年底本公司長期持有之自有部位43個投資標的(含FVOCI國內上市櫃股票
及未上市櫃)、國內公司債部位26個投資標的及承銷輔導公司34個投資標的進行實體風險情境分析，結果顯示僅FVOCI國內上市櫃股票有1個投資標的位處淹水高風險處，其餘投資標的皆無位處淹水高風險處，預估最大可能損失金額約為 2022年底淨值之0.57%，財務衝擊甚微並未對 本公司造成顯著影響。元富證券投資部位災害潛勢分析"
S-2-2_31,Q31,0.8419235242128588,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
072-3去碳化政策 
我們承諾於2045年前全面退出煤炭註1及非典型石油與天然氣註2相關事業之業務，範圍包
括：上市櫃股權與債權、專案融資、信用額度與貸款、固定收益商品承銷業務，以及所有
主動、被動與委由第三方管理之投資部位。我們的階段性承諾為：
上述相關產業之排除對象為，若有具體減碳行動或明確轉型計畫包括通過科學減碳目標
(SBT)、使用碳捕捉技術移除碳排量、或其他經第三方機構認可之減碳行動，可進行個案評估，並授權各單位主管同意後維持業務往來。
註1："
S-2-2_31,Q31,0.8415709169900059,"(每年)屬高氣候變遷風險產業之債券、證券投資標的以及企業長期融資放款。
資產負債表
綜合損益表現金流量表股票投資
氣候情境 受氣候情境之財務影響
Current
Policies財務影響指標：稅息折舊及攤銷前利潤率(EBITDA 
Margin)
與2022年相比，投資標的平均稅息折舊及攤銷前利
潤率最大降幅3.42%。
財務影響指標：稅息折舊及攤銷前利潤率(EBITDA Margin)
與2022年相比，投資標的平均稅息折舊及攤銷前利
潤率最大降幅15.47%。Net Zero 
2050債券投資
氣候情境受氣候情境之評級變化
短期 中期 長期"
S-2-2_31,Q31,0.8385883387230704,"CO 2
氣候風險類型 金融風險關聯 管理 衝擊因子受到衝擊之
資產類別氣候相關風險傳導路徑
實體風險轉型風險總體衝擊：總體經濟影響
投資融資營運不動產
社會經濟變化投資偏好轉變國際規範修訂勞動力市場變動信用風險管理
市場風險管理
品牌名譽處理建立集團氣候風
險與機會之影響時序共識
蒐研國內外氣候
相關風險與機會文獻報告，建立氣候風險議題庫
製作氣候風險與
機會問卷，進行重大性排序個體衝擊：企業與家戶個人影響
低碳政策影響資產估值
因轉型而產生擱淺資
產及資本支出增加
供給需求變化影響收
入成本或投資收益
企業資產損失及業務
中斷企業及個人授信違約率上升
擔保品價值減損
資產/投資標的重訂價"
S-2-2_31,Q31,0.8375374913491482,"根據國際金融穩定委員會(Financial Stability Board, 
FSB)定義，將氣候相關風險區分為氣候變遷影響之「實體風險」與低碳經濟影響之「轉型風險」，並列出為減緩與適應氣候變遷可能帶來的氣候相關「機會」。3-1氣候相關風險傳導路徑
新光金控定期考量氣候相關風險因子，包括立即性極端天氣事件或長期性氣候模式變化、政策和法規變動、技術創新、市場結構改變、名譽傷害等建立集團氣候風險及機會議題庫，並採用內部專家法，依集團「發生可能性」和「影響程度」進行重大性排序，並製作氣候風險矩陣圖進行公司各項業務之財務影響評估，以擬定氣候因應管理對策。
實體風險"
S-2-2_31,Q31,0.8363258221380208,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
12氣候相關機會說明
資源效率
財務效益 / 因應策略
營運成本減少 / 營收增加
盤點內部作業流程節點以進
行無紙優化，自有營運據點設備更新，使營運活動能資源使用效率提升。
未來新建案皆取得銀級以上
綠建築證書為目標，提升建築物環境永續效能。持續活化舊建築物與設備，導入各項節能措施，改善既有建築物能源效率。發生時間 / 機會描述
短期
成本優化機會：
提高產品服務數位化
比重、推行內部文書流程無紙化，盤點內部營運據點設備，提高節能設備使用可望帶來營運成本減少效益。
打造永續綠建築以達成"
S-2-2_31,Q31,0.8361301181202087,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
25新光銀行執行由金融監督管理委員會規劃辦理之氣候變遷情境分析，進行國內授信戶和投資
對象登記地、及國內擔保品座落地之實體風險評估，各情境_年度組合下之分析結果如下：
綜上可知，新光銀行授信戶和投資對象，或徵提之不動產擔保品，在不同情境_年度下，面
臨之實體風險對營業額損失或擔保品價值減損之衝擊有限，對新光銀行之財務衝擊可控。新光銀行國內授信戶和投資對象登記地，以及國內擔保品座落分析結果
註1：含風險移入國別為台灣之OBU授信戶。"
S-2-2_31,Q31,0.8353220020421747,"定期使用氣候相關情境來評估自有部位之實體風險，以反應未來氣候變遷環境預期對投資標的公司營運曝顯情況，並可進行潛在損失分析，進而做為氣候相關風險管理作為或因應措施之參考。投資部位因應措施
27.39 % 19 1
30.49 % 11 2
27.59 % 4 3
6.05 % 1 4
8.48 % 1 5
100 % 36 共計
上市櫃股票實體風險分析
市值占比 風險等級 標的數 
25.16 % 14 1
48.33 % 9 2
5.50 % 1 3
21.01 % 2 4
0.00 % 0 5
100 % 26 共計
國內公司債實體風險分析
市值占比 風險等級 標的數"
S-2-2_31,Q31,0.8344178975262053,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
093-2辨識集團氣候相關風險與機會來源
為擬定集團氣候策略，新光金控已與子公司達成短、中、長期影響
時序之充分共識，並蒐研國內外氣候相關文獻與報告，建立氣候風險議題庫，依照新光金控集團業務型態製作氣候風險與機會問卷，透過內部專家法調查新光金控與永續發展、風險管理、能資源管   理、投資、客戶關係相關部門之意見。氣候風險矩陣"
S-2-2_31,Q31,0.8329409771239744,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
03
1-2氣候指標與目標
隨著全球淨零排放趨勢，我國國家發展委員
會已於2022年3月公布「臺灣2050年淨零排放路徑」，推動四大轉型策略、建構兩大基礎環境，期許逐步實現2050年淨零排放之永續社會。
為呼應國家淨零政策，新光除了督促自身營
運減碳，更發揮核心職能訂定投融資面之氣候變遷減緩、調適指標及目標來定期追蹤、落實減碳作為，以期有效管理氣候風險與機會，響應國家永續轉型。                               
新光金控落實永續金融精神，依循國家政策"
S-2-2_31,Q31,0.8318887599774757,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
144-2 高碳排產業暴險現況 
為避免氣候災難加劇，全球升溫幅度必須控制在攝氏1.5℃內。    
「2050淨零排放」已經成為全球共同目標，國家發展委員會也   在2022年公布「2050淨零排放路徑」，因此市場將往低碳經濟轉型，高碳排產業將逐漸步入歷史。缺乏氣候因子的投資、授信風險評估方法將不再適用於低碳經濟市場，其可能造成投融資收益損失風險的上升。
因此新光金控檢視投融資組合在不同資產類別及不同產業類別下的"
S-2-2_31,Q31,0.8285759165018635,"40.00 % 18 1
28.89 % 13 2
15.56 % 7 3
11.11 % 5 4
4.44 % 2 5
100 % 45 共計未來選擇營運據點前，將參考氣候實體風險對資產之安全性及潛在影響，並定期使用氣候相關情境來評估實體風險，以反應未來氣候變遷環境預期對公司營運曝顯情況，進而做為氣候相關風險管理作為或因應措施之參考。
為加強公司營運韌性及維持營運不中斷，本公司已於2023年啟動ISO 22301營運持續管理標準導入專案，以期降低營運中斷的可能性或損害程度，強化對重大事件的因應能力及快速恢復能力，以增加氣候營運韌性。"
S-2-2_31,Q31,0.8279293901979532,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
02導言01
1-1新光金控的氣候理念  
根據世界經濟論壇（World Economic Forum, WEF）於2023年1月發
表之《2023年全球風險報告》（Global Risk Report 2023, GRR 2023）顯示，未來十年全球10大風險前三名為「氣候變遷減緩失敗」、「氣候變遷調適失敗」及「自然災害及極端天氣事件」，顯見氣候變遷對於地球的影響已成為全球共同的風險，並與資本市場的資金流向產生鍵結。
國家發展委員會於2022年公布「2050淨零碳排路徑」，以「能源"
S-2-2_31,Q31,0.8277286131483594,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
11轉型風險 中長期
發生時間 / 風險事件描述 財務衝擊 / 因應策略
中期
名譽風險：
全球積極朝向永續發展為目
標，若公司未採取積極永續作為，恐影響公司商譽，使新光集團喪失投資人、客戶及消費者等利害關係人青睞。營收獲利減少 / 投資人資金挹注減少
公司依循全球永續趨勢積極投入永續行動，於既有風險政策中納入氣候風險管理，透過修正投資、融資及不動產等相關規範，積極響應永續金融。
積極參與國際永續相關倡議及聯盟及國際/
國內永續評比，藉以提升利害關係人對公司信任，並掌握國內外永續及氣候變遷資訊。
長期"
S-2-2_31,Q31,0.8274991657050661,"人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控
管，並將氣候議題納入相關之營運活動，定期報告氣候指標及目標達成情形以及績效提升計畫。定期檢視 督導改善組織 主席/召集人 開會頻率 氣候治理角色
推動及落實執行氣候風險管理之"
S-2-2_31,Q31,0.8262474464511411,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
23營運中斷可能性（FP%）為考量各類氣候災
害在該年度對建築物停止運作的可能機率，並以生產力損失（Productivity Loss）為核心概念來評估，背後所考量的氣候風險因子為「熱相關工時損失」和「熱相關的超額死亡率」。
依分析結果，「極端高溫」在RCP2.6和8.5"
S-2-2_31,Q31,0.8255470585936323,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
29透過前述情境分析之模擬情境參數，新光人壽將既有風險部位依據信用風險、
市場風險區分後，透過壓力測試試算該風險部位信用風險預期信用損失及市場風險限額之影響，結果如下。氣候風險之壓力測試
新光銀行鑑別出2022年底共有35戶授信對象屬於國內環保署納管之碳排大戶，我們使用全球變化分析模型（GCAM5.3）估算授信對象在各個時間點之碳排放量，並在各情境下估算碳費價格，將計算後之碳價成本輸入銀行內部之信用評等模型，觀察其信用評等變化，計算其預期信用風險損失率及其損失金額，主要情境說明臚列如下："
S-2-2_31,Q31,0.8255461493144199,"由上表可知，新光銀行授信戶和投資對象，面臨之轉型風險對營業額損失之衝
擊有限，對新光銀行之財務衝擊可控。新光銀行國內高碳排產業
除碳排大戶之轉型風險評估，新光銀行亦執行由金融監督管理委員會規劃辦理之氣候變遷情境分析，根據交易對手之產業別進行轉型風險評估，分析結果如下：投融資部位整體轉型風險等級分布新光銀行授信組合-信用風險分析
信用風險
透過衡量信用評級、違約機率(PD)、與
受到實體風險影響之擔保部位違約損失率(LGD)的變化，以估算壓力情境下之預期信用損失。市場風險
依據特定轉型風險氣候壓力情境對股票、債券發行公司之營運的影響，估算在壓力情境下，股票、債券部位之評價結果的受影響程度。"
S-2-2_31,Q31,0.8247912698129998,"1
Step
2
Step
3
Step
4選擇氣候風險衝擊較高產業之投
資標的/承銷輔導企業選擇評估標的
國家自有貢獻目標（NDCs）
2050淨零排放（Net Zero 2050）選定NGFS轉型風險情境及參數
計算情境下投資標的面臨碳價/稅
之財務影響
計算Merton Model預計違約率及
違約損失率變化影響分析（預期信用損失）
依影響分析結果擬定相關因應策略，降低氣候變遷轉型風險影響衝擊擬定因應策略占整體高碳排產業投資
(含股債投資組合)投資標的 產業別
占整體高碳排產業投資
(含股債投資組合)標的1 16.84% 水泥及骨材
標的2 15.20% 整合型公用事業"
S-2-2_31,Q31,0.8240545037762708,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
20參考政府間氣候變遷專門委員會（IPCC）以危害度、曝露度、脆弱度等三因子交集定義氣
候變遷實體風險衝擊，並依國家災害防救科技中心（National Science and Technology Center for Disaster Reduction , NCDR）於氣候變遷災害風險調適平台發布全台鄉鎮區域RCP8.5情境 淹水潛勢地圖，進行淹水潛勢實體風險情境分析，了解於本世紀末(2075年-2099年)氣候變遷衝擊可能損害程度。模型方法二"
S-2-2_31,Q31,0.8232087361851543,"依據特定轉型風險氣候壓力情境對股票、債券發行公司之營運的影響，估算在壓力情境下，股票、債券部位之評價結果的受影響程度。
債券投資
氣候情境壓力測試對本公司之
財務影響
Current
Policies信用風險
預期信用損失較2022年底增加3.59%
市場風險
財務影響損失約占2022年底總債券投資部位價值的0.84%
信用風險
預期信用損失增加7.48%
市場風險
財務影響損失約占2022年底總債券投資部位價值的0.87%Net Zero 
2050股票投資
氣候情境壓力測試對本公司之
財務影響
CurrentPolicies 市場風險"
S-2-2_31,Q31,0.822616881279428,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
285-3轉型風險情境分析
考量新光人壽之產業特性以固定收益證券、股權投資為大宗，以及未來首當其衝面臨氣候
變遷衝擊者應為特定高氣候風險產業，故投資組合情境分析之資產類別、產業類別採以債券及高氣候風險產業為主。為掌握債券投資部位在轉型風險下之潛在財務衝擊影響，新光人壽選定NGFS Scenario Explorer 發佈之參數，建立模型模擬估算標的財務指標受轉型風險情境影響後之財務衝擊，相關情境分析假設說明及結果如下：新光人壽股債投資組合情境分析-市場風險、信用風險
轉型風險情境分析假設與參數"
S-2-2_31,Q31,0.8221414793957855,"改善情形蹤其改善情形，並於議合時關注企業淨零排放及減緩調適氣候變遷之議題。
持續辨識金融商品投資、授信業務與其他
業務營運之風險，以利控管風險概況。轉型風險  短期
財務衝擊 / 因應策略
營運成本增加 / 營收獲利減少
溫度上升使得全國用電量增加，恐造成無預警斷電。
為因應低碳發展趨勢，公司須提升
各項資產的能資源效率標準。
為避免斷電造成之營運損失及提升
各項資產能資源效率，公司須建置備用電力、提升自發自用電力比例及汰換高耗能資產，進而導致資本支出及營運成本增加。公司電腦機房建置不斷電系統(UPS)確保重要資訊系統、資料中心檔案運作正常。
營業據點樓頂建置屋頂型太陽能"
S-2-2_31,Q31,0.8215661959870361,"實體風險
源於氣候變遷所致特定天災事件，或是氣候模式長期變
化造成之直接或間接損失（含立即性及長期性風險）。
轉型風險
源於社會受政策法規、低碳排技術和社會偏好之影響，向低碳經濟轉型的過程可能帶給企業的風險（含政策與法規、技術、市場及名譽風險）。
機會
為減緩與適應氣候變遷所做的努力將帶來潛在機會，例如透過提高資源使用效率降低營運成本、採用低碳能源、開發新產品和服務、進入新市場及提高供應鏈韌性等。
CO 2
氣候風險類型 金融風險關聯 管理 衝擊因子受到衝擊之
資產類別氣候相關風險傳導路徑
實體風險轉型風險總體衝擊：總體經濟影響
投資融資營運不動產"
S-2-2_31,Q31,0.8206919649817989,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
15本公司檢視投融資組合在不同資產類別及不同產業類別下的排放情形，以總碳排放量（公噸二氧化碳當量，tCO 2e）及碳強度(每新台幣百萬元營收(TWDMM, REV-
ENUE) 產生之公噸二氧化碳當量)顯示。
由於新光金控及子公司業務特性，在債券資產類別上財務碳排放量最高，但加權平均碳強度以企業授信最高，2022年起新光銀行即無燃煤電廠發電融資專案額度，"
S-2-2_31,Q31,0.8204697457230251,"面影響，針對上述產業經檢視凡列入排除名單者，於未進行任何改善前，皆不得再新增交易往來，並確立2045年零煤投融資目標。
明定投資、融資與人身保險決策流程、投票政策及議合政策，應納入ESG因子評估，其中環境面
(E)因子包含氣候變遷、生物多樣性及環境汙染。氣候變遷風險納入集團風險管理
敘明氣候相關風險定義
辨識、衡量與監督及管控原則每年定期檢視煤炭及非典型石油及天然氣之
交易對手，相關業務營收超逾總營收50%將優先進行議合訂定高碳排產業之投融資部位曝險限額，每月定期監控政策名稱 風險管理政策 永續金融政策
規範重點"
S-2-2_31,Q31,0.8193676056344652,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
195-2實體風險情境分析
台灣為島嶼國家、地形複雜，且地處副熱
帶季風區，不同地區經常發生不同的天氣變化，災害性天氣現象也不時出現。每逢颱風季，台灣便遭逢颱風帶來的豪雨侵襲，造成低窪地區及市區淹水，甚至河水暴漲沖毀堤防橋樑等，為瞭解不同氣候情境下潛在營運衝擊，我們運用RCP2.6及RCP8.5兩種情境，透過國際氣候模型進行情境分析。模型方法一營運據點、投資用不動產、國內授信戶、投資對象、不動產擔保品及承銷對象-災害風險分析
使用氣候模型 
全球氣候模型
選用IPCC的CMIP5和CMIP6
模型"
S-2-2_31,Q31,0.8189622161720632,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
17情境分析與財務衝擊05
全球氣候與環境風險近年來日益顯現，瑞士銀行（UBS ）研究報告指出，若金融機構無法有效管理氣候風險，
氣候變遷將可能造成逾17％的資產價值減損。隨著氣候風險急速升溫，各國的金融監理機關亦進行金融業整體
壓力測試，或者發佈指引要求個別金融機構在不同氣候變遷情境下評估潛在損失。
為協助各國決策者針對氣候變遷狀況擬定因應策略，聯合國環境署 (United Nations Environment Programme) 與"
S-2-2_31,Q31,0.8162861441727125,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
185-1情境分析設定說明
新光金控依循各國監理機關所公佈之氣候變遷壓力測試架構與國際永續倡議組織之方法    
論，並參考IPCC第五次評估報告書、第六次評估報告書及NGFS等氣候變遷情境種類，透過系統化的評估流程進行集團整體年度氣候實體風險及轉型風險情境分析，以強化公司之策略規劃與因應作為。
根據近期國際間氣候政策趨勢與本國低碳轉型目標，針對實體風險情境分析，新光金控擇"
S-2-2_31,Q31,0.8162307632137692,"定期針對進行轉型風險情境分析，評估資產組合在氣候變遷情境下可能產生之影響,並參酌執行結果調整投資決策。
依其業務/商品之市場風險及信用風險機制管
理。
營收獲利減少 / 資產價值降低
子公司依循新光金控「永續金融政策」，制訂ESG投資及融資指導方針。
針對具爭議性、高ESG風險、高碳排產業進
行ESG風險盡職調查加以審慎評估，並制訂產業別指導方針，適時調整資產配置。
透過議合機制與被投資對象對話溝通並追蹤
改善情形蹤其改善情形，並於議合時關注企業淨零排放及減緩調適氣候變遷之議題。
持續辨識金融商品投資、授信業務與其他
業務營運之風險，以利控管風險概況。轉型風險  短期
財務衝擊 / 因應策略"
S-2-2_31,Q31,0.8160483938002625,"積極參與國際永續相關倡議及聯盟及國際/
國內永續評比，藉以提升利害關係人對公司信任，並掌握國內外永續及氣候變遷資訊。
長期
技術風險：
國內外環境相關法規政策逐
漸趨嚴、未來產業被迫轉型需增加額外營運支出，或是轉型不及時而造成營收降低，將間接影響本公司投資收益。
長期
市場風險：
市場往低碳經濟轉型，高碳
排產業將逐漸被淘汰，既有投資、授信風險評估方法將漸漸不適用於低碳經濟市場，進而帶來投融資收益損失風險。營運成本增加
定期針對進行轉型風險情境分析，評估資產組合在氣候變遷情境下可能產生之影響,並參酌執行結果調整投資決策。
依其業務/商品之市場風險及信用風險機制管
理。"
S-2-2_31,Q31,0.8158017293693526,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
04新光金控落實永續金融精神，依循國家政策規劃減碳策略及行動方案，2022年正式簽署科
學基礎減碳目標倡議(Science-Based Targets initiative, SBTi) 承諾書加入國際減碳行列，遵循
金融機構SBT指引文件，針對自身營運及範疇3投融資部位進行去碳策略擬定及科學基礎減碳目標(Science-Based Targets, SBT)設定，並於2023年6月遞交目標審核，以達成《巴黎協定》控制本世紀末全球氣溫升溫1.5℃積極目標。投融資組合去碳化策略
SBT減碳目標"
S-2-2_31,Q31,0.8150590176048936,"點帶來災害衝擊，造成房舍、設備、營運資產及擔保品損害，甚至導致營運中斷。營收獲利減少 / 營運成本增加 / 資產價值降低
針對極端氣候事件導致設備受損，部份設備改轉租賃模式以轉嫁財損風險。
針對高氣候風險產業調整投資組合，以減緩災害帶來的投資、授信之不確定性。建立自有資產及投融資不動產據點資料庫評估潛在氣候實體風險，以掌握可能損
失之情形。
公司定期檢視及汰換營運據點高耗能資產，如採用節能LED燈具，以提升能源使用效率。
為減緩天候因素的高額理賠波動發生，擬進行理賠研究專案，評估開發新型態
商品，亦考量相關保險風險及再保險評估。"
S-2-2_31,Q31,0.8150188305848385,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
22截至2022年底新光人壽全台共有129棟樓營運據點，經
執行營運據點的實體風險災害分析後發現，在氣候情境RCP8.5下6處位在花蓮、台東、高雄、台中的部分據點在本世紀末2100年前均具有較高的氣候變遷風險，其主要氣候因子為河水氾濫及地表淹水。
針對整體不動產，新光人壽將透過經濟部水利署的地層
下陷監測資訊系統，密切關注營運據點位在區域的地層下陷情況，及早提出相應對策。新光人壽營運據點分布RCP2.6"
S-2-2_31,Q31,0.8141171640562587,"臨之實體風險對營業額損失或擔保品價值減損之衝擊有限，對新光銀行之財務衝擊可控。新光銀行國內授信戶和投資對象登記地，以及國內擔保品座落分析結果
註1：含風險移入國別為台灣之OBU授信戶。
註2：RCP2.6情境、RCP8.5情境分別對應金管會《本國銀行辦理氣候變遷情境分析作業規劃》中之有序/無序轉型情、無政策情境。
註1：含桃園市桃園區 / 龜山區、新北市淡水區 / 林口區
註2：RCP2.6情境、RCP8.5情境分別對應金管會《本國銀行辦理氣候變遷情境分析作業規劃》中之有序/無序轉型情、無政策情境。元富證券營運據點、投資部位災害潛勢分析結果"
S-2-2_31,Q31,0.812720689376085,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
05氣候治理與策略02
2-1氣候治理架構 
新光金控建構完整的氣候治理架構，董事會為集團氣候風險治理最高決策單位，
轄下設有董事會層級之功能性委員會－企業永續經營委員會負責監督集團氣候相關策略推動及風險機會，其中企業永續經營委員會均為董事組成。
為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經"
S-2-2_31,Q31,0.8121684554659206,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
24新光銀行營運據點、國內授信戶、投資對象登記地和國內不動產擔保品座落地分析結果
RCP2.6
註：最大氣候風險值(MVaR%)大於1%，視為高氣候風險區域。MVaR值2030 2050 2100
RCP8.5
2030 2050 2100
>1% 0.2-1% <0.2%新光銀行國內共有104家分行分別坐落在全台68個鄉鎮
市，我們將不動產的最大氣候風險值(MVaR%)大於1%的情況視為高氣候風險區四，分析結果顯示：
在RCP2.6情境下，2030年、2050年及2100年有1處位"
S-2-2_31,Q31,0.8109092409256178,"
Economic Forum,WEF）發表之《2023年全球風險報告》顯示，在地緣政治和經濟環境不平衡的世界，環境及社會面危機仍是未來10年的最大挑戰，其中前三大風險包括氣候變遷減緩及調適失敗、自然災害及極端天氣事件、生物多樣性流失及生態系統失衡，顯見全球未來面對的挑戰更加嚴峻。新光金控意識到氣候對於金融機構已是迫在眉睫之風險，因此於2020年啟動營運據點及投融資組合之氣候敏感性評估，2021年建立氣候治理機制，制定短中長期氣候策略，2022年經董事會核定，將氣候相關風險納入風險管理辦法。我們透過量化資料蒐集、情境分析與壓力測試，以及投融資碳排放盤點，具體認知氣候對於集團營運及業務活動的衝擊，清楚理解投融資之碳曝險，進一步將氣候相關風險納入集團之風險管理範圍。本報告書之評估成果為新光金控氣候風險建立通盤的衡量及完整的輪廓，並促使我們在氣候議題上提升治理高度。於氣候風險及投融資碳排放評估過程中，新光金控也觀察到目前碳資料揭露之不足，以及現行通用方法學實際上仍有可待發展之處，我們期待未來能與各界利害關係人合作，共同為氣候變遷評估之數據品質提升與方法學研究努力，為氣候行動的的推進帶來更多科學及創新的思維。「低碳、創新、共好」為新光金控守護之永續價值，在低碳經濟轉型的道路上，新光金控將持續實踐且不斷追求進步，攜手產業共同邁向淨零，已於2022年正式簽署承諾制定科學基礎減碳目標倡議(Science-based Targets initiative,SBTi)，並於2023年6月遞交目標審核。從自身做起，積極建立氣候治理，以達成巴黎協定限制長期升溫不超過1.5℃之終極目標，同時積極與上下游利害關係人議合，開發多元ESG商品，成為永續金融的標竿企業。"
S-2-2_31,Q31,0.8101330441780354,"市場風險
財務影響損失約占2022年底總債券投資部位價值的0.87%Net Zero 
2050股票投資
氣候情境壓力測試對本公司之
財務影響
CurrentPolicies 市場風險
對財務影響損失約占2022年12月31日總股票投資部位價值的0.29%
市場風險
財務影響損失約占2022年12月31日總股票投資部位價值的0.47%
Net Zero 
20502050年受氣候情境之財務影響
CurrentPolicies授信戶屬國內環保署納管之碳排大戶者，無授信戶降評，未增加信
用風險預期損失
Net Zero 
2050授信戶屬國內環保署納管之碳排大戶者，共有4戶降評一級、1戶降"
S-2-2_31,Q31,0.8088231806334643,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
13實踐低碳金融04
4-1永續金融
新光金控運用核心能力與專業，落實「責任金融」精神，為社會永續發展作出貢獻。我們推"
